# taxonomy 	CL01RT_taxonomic_profile	CL02RT_taxonomic_profile	CL03RT_taxonomic_profile	CL04RT_taxonomic_profile	CL06RT_taxonomic_profile	CL08RT_N_taxonomic_profile	CL09RT_taxonomic_profile	CL10RT_taxonomic_profile	CL11RT_taxonomic_profile	CL13RT_taxonomic_profile	CL14RT_taxonomic_profile	CL15RT_taxonomic_profile	CL16RT_taxonomic_profile	CL18RT_taxonomic_profile	CL19RT_taxonomic_profile	CL20RT_taxonomic_profile	CL22RT_taxonomic_profile	CL23RT_N_taxonomic_profile	CL24RT_taxonomic_profile	CL25RT_taxonomic_profile	CL26RT_taxonomic_profile	CL27RT_N_taxonomic_profile	CL28RT_N_taxonomic_profile	CL29RT_taxonomic_profile	CL30RT_taxonomic_profile	CL33RT_taxonomic_profile	CL35RT_taxonomic_profile	CL36RT_taxonomic_profile	CL38RT_taxonomic_profile	CL39RT_taxonomic_profile	CL40RT_taxonomic_profile	CL41RT_taxonomic_profile	CL42RT_taxonomic_profile	CL44RT_taxonomic_profile	CL45RT_taxonomic_profile	CL46RT_taxonomic_profile	CL47RT_taxonomic_profile	CL49RT_taxonomic_profile	CL50RT_taxonomic_profile	CL52RT_taxonomic_profile	CL53RT_taxonomic_profile	CL55RT_taxonomic_profile	CL56RT_taxonomic_profile	CL57RT_taxonomic_profile	CL58RT_taxonomic_profile	CL59RT_taxonomic_profile	CL60RT_taxonomic_profile	CL61RT_taxonomic_profile	CL62RT_taxonomic_profile	CL63RT_taxonomic_profile	CL64RT_taxonomic_profile	CL65RT_taxonomic_profile	CL67RT_taxonomic_profile	CL68RT_taxonomic_profile	CL69RT_taxonomic_profile	CL72RT_taxonomic_profile	CL74RT_taxonomic_profile	CL76RT_taxonomic_profile	CL77RT_taxonomic_profile	CL78RT_taxonomic_profile
k__Archaea	0.54857	11.2229	0.26976	3.21525	1.45778	10.4217	10.34935	2.27337	1.47055	0.63159	2.75166	0.24278	0.02582	0.11318	1.75981	6.11145	0.97069	3.22307	1.84365	1.02707	6.3188	0.06206	3.48665	0.22342	0.60111	0	8.43211	0.04225	4.81155	1.57372	11.06812	0.08565	1.37064	2.17274	0	0.61681	2.66235	0.63921	0.94465	3.25822	3.2385	2.55243	0.28216	0	6.13635	2.38195	4.83468	0.24523	0.23108	5.54347	1.4306	2.61077	0	0	0.24483	2.44022	0.46673	2.03834	0.23243	1.61292
k__Bacteria	99.45143	88.7771	99.73024	96.78475	98.54222	89.5783	89.65065	97.72663	98.52945	99.36841	97.24834	99.75722	99.97418	99.88682	98.24019	93.88855	99.02931	96.77693	98.15635	98.97293	93.6812	99.93794	96.51335	99.77658	99.39889	100.0	91.56789	99.95775	95.18845	98.01248	88.93188	99.91435	98.62936	97.82726	100.0	99.38319	97.33765	99.36079	99.05535	96.74178	96.7615	97.44757	99.71784	100.0	93.86365	97.61805	95.16532	99.75477	99.76892	94.45653	98.5694	97.38923	100.0	100.0	99.75517	97.55978	99.53327	97.96166	99.76757	98.38708
k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae	0	0	0	0	0	0	0	0	0	0.21597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes	2.09609	4.71743	0.27076	0.1812	9.27939	9.10272	10.15949	3.69896	22.83742	12.39666	4.15189	3.92404	3.25438	0.6433	17.61581	14.92933	8.38793	8.66929	6.02462	1.75157	5.32061	12.25297	7.22143	7.48553	0.54961	2.40238	6.92742	6.70806	4.40879	6.42776	2.43637	0.5064	7.46091	17.5982	5.54924	8.08312	10.1085	6.08575	4.33504	15.21141	3.8112	2.97166	19.38409	2.08808	8.1568	12.09818	14.70745	4.02038	1.88221	5.59044	2.33946	3.69283	0.94918	2.11706	3.5515	1.65659	2.79429	6.84733	3.83505	21.12051
k__Bacteria|p__Chloroflexi	0.80074	0.56075	0.14409	1.37148	0.553	1.35164	0.21384	0.60635	0.42056	0.26686	0.46395	0.13729	0.28318	0.35022	0.88043	0.84827	0.42254	0.38327	0.1264	0.39225	0.6926	0.18372	0.67328	0.24915	0.35969	0.19577	0.06869	0.21611	0.43578	0.17991	0.46813	0.04466	0.46684	1.20318	0.19346	0.31095	0.51365	0.15254	0.2307	0.08598	0.1807	0.27567	0.44445	0.69166	0.40023	0.41598	0.57237	0.33538	0.17799	0.63465	0.59167	0.79728	0.32525	0.11521	0.47472	0.65521	0.41576	0.3094	0.18544	0.18515
k__Eukaryota|p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thaumarchaeota	0.54857	11.2229	0.26976	3.21525	1.45778	10.4217	10.34935	2.27337	1.47055	0.63159	2.75166	0.24278	0.02582	0.11318	1.75981	6.11145	0.97069	3.22307	1.84365	1.02707	6.3188	0.06206	3.48665	0.22342	0.60111	0	8.43211	0.04225	4.81155	1.57372	11.06812	0.08565	1.37064	2.17274	0	0.61681	2.66235	0.63921	0.94465	3.25822	3.2385	2.55243	0.28216	0	6.13635	2.38195	4.83468	0.24523	0.23108	5.54347	1.4306	2.61077	0	0	0.24483	2.44022	0.46673	2.03834	0.23243	1.61292
k__Bacteria|p__Bacteroidetes	0.99753	0.11277	0.02143	0	0.52715	1.72305	0.75219	1.18173	0.14655	0.39549	1.30665	0	0.21626	0.09761	1.21357	0.73478	0.42159	1.68239	1.23409	1.19707	0.57065	0.09504	0.48203	0.67146	0.20159	0.53513	0.17361	8.59605	0.16132	0.23916	0.51919	0.02153	0.05675	1.17143	0.41231	0.46838	0.77677	0	0.31664	0.02855	0.04878	0.89989	0.14312	0.29425	0.06751	2.09187	0.68666	0.23484	1.02635	1.02627	4.92904	0.99871	0.42482	0.3173	2.5052	1.64321	1.08073	1.13375	1.13597	1.87491
k__Bacteria|p__Cyanobacteria	0	0	0	0.37566	0.01884	8.4312	0.02158	0	0	0.05484	0.07948	0.00822	0.48545	0	2.11095	0.78826	0	1.37996	0	0	1.03019	0	0	0.22307	0	0	0	0	0	0	0	0	0	0	0	0	1.55244	0.36579	0	0.03545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria	8.30741	18.78721	5.16067	26.54807	17.5039	21.44701	17.32661	18.19893	12.89047	32.80213	14.20163	9.1131	8.72565	18.43384	25.0902	38.42842	20.95523	16.08759	10.65646	5.78125	21.00078	9.56244	34.23221	9.14468	16.61374	5.90048	6.56179	16.10991	21.65967	25.79075	22.55941	6.80059	25.84428	17.73888	10.32661	7.99238	15.91898	28.28163	15.62122	6.89008	8.28258	8.39853	17.9651	11.51382	19.04382	17.73893	10.56503	14.54658	29.45508	13.46637	26.55063	18.59743	7.03179	7.88666	32.62302	17.85553	19.77676	18.4	6.5491	21.39455
k__Bacteria|p__Planctomycetes	0.88384	0.97413	0.35514	0.87475	1.91445	1.27649	0.53585	1.6085	0.5192	0.80872	0.73577	0.35417	0.46337	0.7461	1.94665	0.98245	1.3063	0.47968	0.45255	0.76206	1.07262	0.87942	1.52074	0.72409	0.66133	0.784	0.28589	0.8484	1.37921	1.69647	0.9883	0.5339	1.19128	1.0744	0.6281	0.56209	1.01809	0.85766	1.11422	0.51077	0.80075	0.51836	1.34748	0.57031	1.23904	1.47556	1.60137	0.36093	1.56427	0.84902	1.8463	0.582	0.52554	0.39933	1.5314	0.71499	0.78973	1.10694	0.61635	1.29234
k__Bacteria|p__Proteobacteria	86.36582	63.62482	93.77815	67.4336	68.70047	46.24619	60.64108	72.43216	61.71525	52.40196	76.27138	86.03112	86.48475	79.61575	48.88452	37.17704	67.53572	67.90409	79.66223	89.08871	63.99377	76.96435	52.38366	81.25974	81.01293	90.07266	77.55049	67.38033	67.08125	63.59886	61.96048	91.9818	63.60929	59.04117	82.89028	81.96627	67.43759	63.61743	77.43753	73.97953	83.6375	84.38345	60.4336	84.84189	64.95625	63.79753	67.03243	80.25665	65.66302	72.88978	62.16509	72.72099	90.74342	89.12819	59.06933	75.03425	73.60248	70.16424	87.44565	52.51963
k__Bacteria|p__Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07352	0	0	0
k__Bacteria|p__Gemmatimonadetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10958	0	0.09889	0	0.07958	0	0.02547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14721	0	0	0.03626	0	0	0	0	0	0
k__Bacteria|p__Deinococcus_Thermus	0	0	0	0	0.04503	0	0	0	0	0.02578	0.0376	0.18929	0.06114	0	0.49805	0	0	0.19066	0	0	0	0	0	0.01886	0	0	0	0	0.06243	0	0	0	0	0	0	0	0.01164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli	2.09609	4.71743	0.27076	0.1812	9.27939	8.55431	10.15949	3.69896	22.83742	12.39666	4.15189	3.92404	3.25438	0.6433	17.61581	14.92933	8.38793	8.01495	6.02462	1.75157	5.32061	12.25297	7.22143	7.48553	0.54961	2.40238	6.92742	6.70806	4.40879	6.42776	2.43637	0.5064	7.46091	17.5982	5.54924	8.08312	10.1085	6.08575	4.33504	15.21141	3.8112	2.97166	19.38409	2.08808	8.1568	12.09818	14.70745	4.02038	1.88221	5.59044	2.33946	2.73893	0.78028	2.11706	3.18556	1.44113	2.78624	5.24838	3.04052	20.83654
k__Bacteria|p__Firmicutes|c__Clostridia	0	0	0	0	0	0.5484	0	0	0	0	0	0	0	0	0	0	0	0.65434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9539	0.1689	0	0.36594	0.21546	0.00805	1.59895	0.47802	0.24498
k__Bacteria|p__Chlamydiae|c__Chlamydiia	0	0	0	0	0	0	0	0	0	0.21597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Chloroflexia	0.80074	0.56075	0.09878	1.37148	0.40159	1.27689	0.21384	0.60635	0.39467	0.26686	0.40004	0.1213	0.24416	0.32805	0.88043	0.84827	0.36036	0.35463	0.1264	0.39225	0.59661	0.18372	0.63181	0.24915	0.35969	0.19577	0.06869	0.17257	0.36434	0.15011	0.46813	0.02635	0.46684	1.16045	0.19346	0.31095	0.51365	0.15254	0.2307	0.08598	0.1807	0.27567	0.34844	0.58896	0.40023	0.41598	0.54319	0.28221	0.17799	0.63465	0.59167	0.79728	0.27729	0.10196	0.41509	0.65521	0.41576	0.3094	0.17045	0.15725
k__Bacteria|p__Firmicutes|c__Negativicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31651	0.03898
k__Bacteria|p__Bacteroidetes|c__Cytophagia	0	0.10645	0	0	0	0	0.1649	0	0	0	0.43784	0	0	0	0.12091	0	0	0	1.16081	0.7947	0	0.02779	0	0	0.20159	0.15138	0.04837	0.04206	0	0	0.34442	0.00446	0	0	0	0	0	0	0.00939	0	0	0.21429	0	0	0	0.1625	0.09422	0.09156	0.64919	0	1.97104	0	0	0.0041	0.09929	0	0.02909	0.0392	0	0.01999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0	0	0	0	0	1.09004	0	0	0	0	0	0	0	0	0	0	0	1.25544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1014	0.17737	0.0842	2.24847	1.40679	0.86406	1.03031	0.88191	0.90445
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	0	0	0.0453	0	0.15141	0.07475	0	0	0.02589	0	0.06391	0.01599	0.03901	0.02217	0	0	0	0.02863	0	0	0.09599	0	0.04147	0	0	0	0	0.04354	0.07144	0.0298	0	0.01832	0	0.04273	0	0	0	0	0	0	0	0	0.09602	0.1027	0	0	0.02918	0.05317	0	0	0	0	0.04796	0.01324	0.05964	0	0	0	0.01499	0.0279
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	0.97103	0	0	0	0.50655	0.63301	0.58729	0.62584	0.14655	0.35247	0.38522	0	0.21626	0	1.09266	0.73478	0.42159	0.42695	0.07329	0.38798	0.57065	0.03796	0.48203	0.67146	0	0.3568	0.07842	0.13141	0.16132	0.23916	0.15966	0.01707	0.05675	1.17143	0.31372	0.447	0.77677	0	0.30725	0.02855	0.04878	0.62807	0.03667	0.05286	0.06751	1.92937	0.50023	0.14328	0.37716	1.02627	0.63744	0.89731	0.24746	0.22901	0	0.23643	0	0.06424	0.12833	0.099
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	0	0	0	0	0.0191	0.02065	0	0	0	0.02616	0	0	0	0	0	0	0	0	0	0	0	0.06377	0.02026	0	0	0	0	0	0	0	0	0	0.01582	0	0	0	0.01493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0	0	0	0	0.0206	0	0	0.55588	0	0	0.48359	0	0	0.09761	0	0	0	0	0	0	0	0.0293	0	0	0	0	0.04682	8.42258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05753	0	0	0	0	0.09221	0	0	0	2.32055	0	0	0	0.15744	0	0.18758	0	0.11657	0.85147
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria	0.54857	11.2229	0.26976	3.21525	1.45778	10.4217	10.34935	2.27337	1.47055	0.63159	2.75166	0.24278	0.02582	0.11318	1.75981	6.11145	0.97069	3.22307	1.84365	1.02707	6.3188	0.06206	3.48665	0.22342	0.60111	0	8.43211	0.04225	4.81155	1.57372	11.06812	0.08565	1.37064	2.17274	0	0.61681	2.66235	0.63921	0.94465	3.25822	3.2385	2.55243	0.28216	0	6.13635	2.38195	4.83468	0.24523	0.23108	5.54347	1.4306	2.61077	0	0	0.24483	2.44022	0.46673	2.03834	0.23243	1.61292
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11759	0.03571	0.13338	0.34774	0.08038	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.30537	16.44338	3.98181	21.32772	14.4409	17.5635	16.44955	16.51467	11.43245	30.91408	13.07817	8.71708	7.43385	17.45094	21.20559	36.28451	19.02791	13.56985	9.68397	4.77163	18.01238	7.19243	31.00843	7.53672	15.24611	4.823	6.08706	14.64742	18.49654	23.53966	21.64075	5.85826	23.03627	15.3102	9.87947	7.06564	14.16237	26.33647	14.31825	6.35863	7.24349	7.54368	15.424	10.04877	17.53758	15.95731	8.07976	13.53863	27.4619	10.86666	22.876	16.49958	6.05027	7.19718	29.96755	16.91134	18.30436	16.41854	5.75084	18.52453
k__Bacteria|p__Planctomycetes|c__Planctomycetia	0.88384	0.97413	0.35514	0.87475	1.91445	1.27649	0.53585	1.6085	0.5192	0.80872	0.73577	0.35417	0.46337	0.7461	1.94665	0.98245	1.3063	0.47968	0.45255	0.76206	1.07262	0.87942	1.52074	0.72409	0.66133	0.784	0.28589	0.8484	1.37921	1.69647	0.9883	0.5339	1.19128	1.0744	0.6281	0.56209	1.01809	0.85766	1.11422	0.51077	0.80075	0.51836	1.34748	0.57031	1.23904	1.47556	1.60137	0.36093	1.56427	0.84902	1.8463	0.582	0.52554	0.39933	1.5314	0.71499	0.78973	1.10694	0.61635	1.29234
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0.0265	0.00632	0.02143	0	0	0	0	0	0	0.04302	0	0	0	0	0	0	0	0	0	0.01439	0	0	0	0	0	0.02695	0	0	0	0	0.01511	0	0	0	0.09859	0.02138	0	0	0	0	0	0	0.10645	0.24139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00916	0
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0	0	0	0	0.04503	0	0	0	0	0.02578	0.0376	0.18929	0.06114	0	0.49805	0	0	0.19066	0	0	0	0	0	0.01886	0	0	0	0	0.06243	0	0	0	0	0	0	0	0.01164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	2.00204	2.34383	1.17886	5.22035	3.0439	3.86286	0.87707	1.68426	1.45802	1.86189	1.12346	0.39602	1.2918	0.9829	3.88461	2.14391	1.92732	2.40451	0.97249	1.00963	2.9884	2.30624	3.20352	1.60796	1.36762	1.07748	0.47473	1.46249	3.16313	2.25109	0.91866	0.94234	2.79219	2.42867	0.44714	0.92673	1.74168	1.94516	1.30297	0.53145	1.03909	0.85486	2.5411	1.46505	1.50623	1.78162	2.48527	1.00795	1.99318	2.59971	3.67463	2.09786	0.98152	0.68948	2.53788	0.90847	1.33902	1.63372	0.71788	2.87002
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07352	0	0	0
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	0	0	0	0.13668	0	0	0	0.00669	0.06898	0	0	0.00629	0.06533	0	0.08663	0.12456	0	0	0	0	0.10694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00947	0	0	0.00519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2.09609	4.71743	0.27076	0.1812	9.27939	8.55431	10.02147	3.69896	22.83742	12.39666	4.15189	3.92404	3.25438	0.6433	17.61581	14.92933	8.38793	8.01495	6.02462	1.75157	5.32061	12.25297	7.22143	7.48553	0.54961	2.40238	6.92742	6.70806	4.40879	6.42776	2.43637	0.5064	7.46091	17.5982	5.54924	8.08312	10.1085	6.08575	4.33504	15.21141	3.8112	2.97166	19.38409	2.08808	8.1568	12.09818	14.70745	4.02038	1.88221	5.59044	2.33946	2.73893	0.78028	2.11706	3.18556	1.44113	2.78624	5.24838	3.04052	20.83654
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	12.62244	8.56108	20.21181	4.48065	13.84179	2.51948	3.9706	11.34597	11.21364	4.61191	13.2284	8.18935	11.85489	12.69519	5.44363	3.10645	11.85167	3.65453	5.75764	5.08945	5.83656	11.41229	5.27652	15.64598	7.08496	12.01719	4.65233	7.08882	7.22083	9.29632	10.17451	17.51471	9.97012	8.38826	23.52854	19.54651	6.43657	4.08412	6.24588	7.40112	3.51345	11.05035	8.05356	8.10737	7.93402	4.26002	6.60645	10.38948	16.41621	1.91277	11.39561	2.53268	24.21742	6.17461	10.1079	22.87668	37.3956	6.88298	7.45344	7.2041
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10958	0	0.09889	0	0.07958	0	0.02547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14721	0	0	0.03626	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	72.0303	50.65501	69.03306	59.68706	51.19635	43.00565	54.30648	52.72992	45.88321	36.80766	60.26849	70.54271	73.01886	60.23803	43.28116	29.12227	54.52574	62.03394	71.34062	80.27908	53.11669	59.17793	44.63508	64.68797	68.97354	78.04244	53.29931	54.71037	57.1679	50.81037	48.07886	74.28349	51.05568	46.20187	53.81865	58.6757	57.9414	58.64929	63.88738	26.91261	78.71235	67.42767	52.06536	74.63819	54.88397	58.20086	56.40304	61.77446	49.24682	70.00743	48.45162	66.88969	65.91395	80.53369	47.87231	50.21391	35.09377	61.24177	71.20376	42.7167
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.61589	4.36695	4.48114	3.06332	3.53602	0.61265	2.33494	8.25132	4.52112	10.97183	2.77449	7.27281	1.52292	6.58093	0	4.7374	1.08275	2.18703	2.48982	3.68258	4.8541	6.37413	2.40982	0.88355	4.87305	0	19.53978	5.58114	2.56022	3.32645	3.58558	0.1836	2.18689	4.26492	5.44116	3.73456	3.03435	0.8631	7.26402	39.65724	1.41169	5.72138	0.18858	2.06726	2.02006	1.30829	4.01868	8.07407	0	0.83308	1.78347	3.28609	0.42593	2.35426	1.05623	1.76208	1.10318	2.00925	8.71598	2.11213
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0972	0.04178	0.05215	0.06589	0.1263	0.10841	0.02906	0.09825	0.0283	0.01056	0	0.01996	0.02276	0.10159	0.07311	0.08637	0.07557	0.02859	0.07415	0.0376	0.07948	0	0.06223	0.04223	0.08138	0.01303	0.05907	0	0.13231	0.16573	0.12152	0	0.3966	0.18612	0.10193	0.0095	0.02526	0.02091	0.04026	0.00856	0	0.17458	0.12609	0.02907	0.113	0.02836	0.00426	0.01865	0	0.1365	0.53438	0.01253	0.18611	0.06562	0.0329	0.0892	0.00993	0.03024	0.07247	0.4867
k__Bacteria|p__Chloroflexi|c__Chloroflexi_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	0	0	0	0	0	0	0	0	0	0.21597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0	0	0	0	0	0	0.13802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0	0	0	0	0	0.5484	0	0	0	0	0	0	0	0	0	0	0	0.65434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9539	0.1689	0	0.36594	0.21546	0.00805	1.59895	0.47802	0.24498
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	0	0.10645	0	0	0	0	0.1649	0	0	0	0.43784	0	0	0	0.12091	0	0	0	1.16081	0.7947	0	0.02779	0	0	0.20159	0.15138	0.04837	0.04206	0	0	0.34442	0.00446	0	0	0	0	0	0	0.00939	0	0	0.21429	0	0	0	0.1625	0.09422	0.09156	0.64919	0	1.97104	0	0	0.0041	0.09929	0	0.02909	0.0392	0	0.01999
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified	0	0	0	0.37566	0.01884	8.4312	0.02158	0	0	0.05484	0.07948	0.00822	0.48545	0	2.11095	0.78826	0	1.37996	0	0	1.03019	0	0	0.22307	0	0	0	0	0	0	0	0	0	0	0	0	1.55244	0.36579	0	0.03545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0	0	0	0	0	1.09004	0	0	0	0	0	0	0	0	0	0	0	1.25544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1014	0.17737	0.0842	2.24847	1.40679	0.86406	1.03031	0.88191	0.90445
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	0.80074	0.56075	0.09878	1.37148	0.40159	1.27689	0.21384	0.60635	0.39467	0.26686	0.40004	0.1213	0.24416	0.32805	0.88043	0.84827	0.36036	0.35463	0.1264	0.39225	0.59661	0.18372	0.63181	0.24915	0.35969	0.19577	0.06869	0.17257	0.36434	0.15011	0.46813	0.02635	0.46684	1.16045	0.19346	0.31095	0.51365	0.15254	0.2307	0.08598	0.1807	0.27567	0.34844	0.58896	0.40023	0.41598	0.54319	0.28221	0.17799	0.63465	0.59167	0.79728	0.27729	0.10196	0.41509	0.65521	0.41576	0.3094	0.17045	0.15725
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21877	0.03898
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09237	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales	0.62329	0.74858	0.4996	2.31643	0.65285	1.74915	0.97695	0	0.79351	1.51849	0	0.11433	0.4696	0	0.55674	0.15336	1.03859	0.67822	0.80553	1.39782	1.43009	0.08405	0.71656	0.3137	0.75086	0.05451	0.08301	0	0.74587	0.24813	0.13385	0.03517	0.14187	2.47502	0	1.76872	0.13343	0	0.09779	0.04867	0.39633	0	0.13218	0.04153	0.23003	0.42025	0.56457	3.87662	0	2.63328	0.01562	1.83331	0.25017	0	0.31091	0	0	0.22798	0.64432	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09775	0
